#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrII,1465810,1467431,SPBC32H8.08c.1,1266,-,61,26.40811534,20.85949079
chrI,592225,593906,SPAC3H8.04.1,1681,+,81,35.06651382,20.86050792
chrIII,815086,816595,SPCC1393.09c.1,1141,-,55,23.8105958,20.86818212
chrII,2243873,2245657,SPNCRNA.1498.1,1784,+,86,37.23111344,20.8694582
chrI,3692790,3695013,SPAC15A10.08.1,2032,+,98,42.42615252,20.87901207
chrI,903041,903861,SPAC1687.01.1,622,+,30,12.98759771,20.88038217
chrI,2358027,2359871,SPAC17G8.10c.1,1844,-,89,38.52987321,20.89472517
chrII,2218177,2223157,SPBC14C8.10.1,4929,+,238,103.0349418,20.90382265
chrI,4490443,4491942,SPAC17C9.05c.1,1242,+,60,25.97519542,20.91400597
chrII,1037076,1038385,SPBC337.04.1,1242,+,60,25.97519542,20.91400597
chrI,4475147,4476658,SPAC17C9.15c.1,1511,+,73,31.60315443,20.91539009
chrI,4903417,4904283,SPAC19B12.11c.1,807,-,39,16.88387702,20.9217807
chrI,3010631,3012307,SPAC31G5.13.1,1676,+,81,35.06651382,20.92274094
chrII,719162,719617,SPNCRNA.324.1,455,+,22,9.524238321,20.93239191
chrI,4092109,4093122,SPAC23A1.07.1,1013,+,49,21.21307626,20.94084527
chrIII,1649039,1650734,SPCC663.09c.1,1695,-,82,35.49943374,20.94361873
chrII,388953,390296,SPNCRNA.1352.1,1343,+,65,28.13979504,20.95293748
chrI,511349,513382,SPAC227.09.1,1880,+,91,39.39571305,20.95516652
chrIII,1885724,1886860,SPCC297.06c.1,1136,-,55,23.8105958,20.96003152
chrII,2238459,2240894,SPBC15C4.02.1,2230,+,108,46.75535176,20.96652545
chrI,2145680,2146388,SPAC23C11.08.1,351,+,17,7.359638702,20.96763163
chrIII,2363183,2363761,SPNCRNA.520.1,578,+,28,12.12175786,20.97189942
chrII,1047237,1048402,SPBC337.09.1,990,+,48,20.78015634,20.99005691
chrIII,435803,438607,SPCC4G3.18.1,2804,-,136,58.87710962,20.99754266
chrII,3297526,3301277,SPBC20F10.08c.1,3751,-,182,78.79142611,21.00544551
chrI,321795,322578,SPNCRNA.638.1,783,-,38,16.4509571,21.01016232
chrI,3866535,3868410,SPAC1071.06.1,1875,+,91,39.39571305,21.01104696
chrII,1231040,1232358,SPBC725.15.1,1318,+,64,27.70687511,21.02190828
chrIII,1787160,1788596,SPCC1442.19.1,1255,+,61,26.40811534,21.04232298
chrII,2229934,2233336,SPBC14C8.15.1,3230,+,157,67.96842802,21.04285697
chrI,2769227,2770625,SPNCRNA.852.1,1398,-,68,29.43855481,21.05762147
chrIII,1245210,1249470,SPCC645.07.1,4214,+,205,88.74858435,21.06041394
chrI,5189536,5190444,SPAPJ691.03.1,637,+,31,13.42051763,21.06831654
chrIII,2041788,2044397,SPCC1739.08c.1,2609,-,127,54.98083031,21.07352637
chrI,4673023,4673742,SPNCRNA.1013.1,719,-,35,15.15219733,21.07398794
chrI,2042355,2043361,SPNCRNA.789.1,1006,-,49,21.21307626,21.08655692
chrI,4791260,4791958,SPNCRNA.1024.1,698,+,34,14.7192774,21.08778998
chrIII,1204314,1206695,SPCC550.10.1,2381,+,116,50.21871115,21.09143685
chrI,485722,488811,SPAC24H6.03.1,2791,-,136,58.87710962,21.09534562
chrIII,1202225,1204318,SPCC550.09.1,2093,+,102,44.15783221,21.09786537
chrI,4673136,4673690,SPNCRNA.1014.1,554,+,27,11.68883794,21.09898545
chrII,1087537,1088852,SPBC1734.14c.1,1149,-,56,24.24351573,21.09966556
chrI,4855375,4856606,SPAC4F10.12.1,1231,+,60,25.97519542,21.10088986
chrII,2777816,2778628,SPBC685.05.1,636,+,31,13.42051763,21.10144282
chrI,4400532,4401742,SPNCRNA.984.1,1210,-,59,25.5422755,21.10931859
chrI,1641661,1642932,SPAC343.02.1,1271,+,62,26.84103527,21.11804506
chrI,3047676,3047758,SPATRNASER.02.1,82,-,4,1.731679695,21.11804506
chrI,4357919,4360891,SPAC23D3.11.1,2972,+,145,62.77338893,21.12159789
chrI,541796,544030,SPNCRNA.660.1,2234,+,109,47.18827168,21.12277157
chrII,4349486,4351244,SPBC16C6.10.1,1721,+,84,36.36527359,21.13031586
chrII,1140085,1141240,SPBC409.05.1,983,+,48,20.78015634,21.13952832
chrI,3394882,3395271,SPNCRNA.906.1,389,+,19,8.22547855,21.14518907
chrI,2354126,2355211,SPAC17G8.07.1,1085,+,53,22.94475595,21.14724051
chrI,3843365,3844124,SPAC4H3.09.1,491,+,24,10.39007817,21.16105533
chrI,5172049,5173481,SPNCRNA.1055.1,1432,-,70,30.30439466,21.16228677
chrI,3567981,3569702,SPAC17A2.08c.1,1534,-,75,32.46899428,21.16622834
chrII,3150466,3153000,SPNCRNA.541.1,2534,-,124,53.68207053,21.18471608
chrIII,2274166,2275514,SPCC1840.09.1,1348,-,66,28.57271496,21.19637608
chrIII,1008447,1011121,SPCC895.06.1,2553,+,125,54.11499046,21.19662768
chrII,4360091,4363926,SPBC244.01c.1,3615,+,177,76.62682649,21.19690913
chrII,1806206,1808317,SPBC18H10.19.1,1817,+,89,38.52987321,21.20521365
chrI,5099292,5100214,SPAC1250.02.1,837,-,41,17.74971687,21.20635229
chrIII,1221238,1223176,SPCC550.15c.1,1938,-,95,41.12739275,21.22156489
chrII,1553508,1554385,SPNCRNA.1442.1,877,+,43,18.61555672,21.22640447
chrI,776183,777243,SPNCRNA.681.1,1060,+,52,22.51183603,21.23758116
chrI,3852886,3853574,SPAC4H3.13.1,611,+,30,12.98759771,21.2562974
chrI,56372,57736,SPAC977.12.1,1364,+,67,29.00563489,21.26512822
chrI,1433937,1434842,SPAC3A12.07.1,814,+,40,17.31679695,21.27370632
chrII,3317742,3319629,SPBC17D11.06.1,1587,+,78,33.76775405,21.27772782
chrII,2690600,2691722,SPBC4F6.04.1,854,+,42,18.18263679,21.29114379
chrII,2957509,2958552,SPBC2A9.06c.1,976,-,48,20.78015634,21.29114379
chrI,3671925,3673470,SPAC8C9.16c.1,1545,-,76,32.9019142,21.29573735
chrII,2577790,2580148,SPBC2G5.02c.1,2358,-,116,50.21871115,21.29716334
chrI,4136045,4137000,SPNCRNA.962.1,955,+,47,20.34723641,21.30600671
chrI,3497896,3498505,SPNCRNA.222.1,609,+,30,12.98759771,21.32610461
chrII,163688,163891,SPNCRNA.100.1,203,+,10,4.329199237,21.32610461
chrIII,1156614,1157629,SPNCRNA.1175.1,1015,-,50,21.64599618,21.32610461
chrI,332837,333578,SPAC12G12.17.1,690,+,34,14.7192774,21.33228609
chrII,4067775,4069155,SPNCRNA.1664.1,1380,-,68,29.43855481,21.33228609
chrII,1500196,1502095,SPBC11B10.09.1,1562,+,77,33.33483412,21.341123
chrI,4871938,4873024,SPAC4F10.19c.1,973,-,48,20.78015634,21.35678966
chrI,4767041,4767986,SPAC1782.07.1,608,+,30,12.98759771,21.36118044
chrIII,144335,145562,SPCC320.11c.1,912,+,45,19.48139657,21.36118044
chrI,4510982,4515015,SPAC27D7.03c.1,4033,-,199,86.15106481,21.36153355
chrI,248578,250983,SPAC806.08c.1,2348,-,116,50.21871115,21.38786676
chrI,2030501,2030865,SPNCRNA.184.1,364,+,18,7.792558626,21.40812809
chrI,1283079,1284482,SPAPB17E12.11.1,1132,+,56,24.24351573,21.41653333
chrII,406838,407908,SPBC106.15.1,950,+,47,20.34723641,21.41814359
chrIII,597499,599387,SPCC1183.04c.1,1839,-,91,39.39571305,21.4223562
chrII,967735,968767,SPBP35G2.03c.1,970,-,48,20.78015634,21.42284158
chrIII,1384965,1388056,SPNCRNA.1191.1,3091,-,153,66.23674832,21.42890596
chrII,1756121,1756222,SPSNORNA.23.1,101,-,5,2.164599618,21.43167939
chrII,3089272,3089634,SPBC30D10.21.1,303,+,15,6.493798855,21.43167939
chrIII,1790810,1792123,SPCC1442.13c.1,1313,-,65,28.13979504,21.43167939
chrI,2797870,2800406,SPAC1805.15c.1,2343,-,116,50.21871115,21.43350881
chrI,1434873,1436105,SPAC3A12.08.1,1232,+,61,26.40811534,21.43515856
chrII,1676351,1678652,SPBC19C2.04c.1,2301,-,114,49.3528713,21.44844472
chrI,4734086,4737598,SPAC458.03.1,3512,+,174,75.32806672,21.44876615
chrIII,187329,188988,SPCC1235.16.1,1433,+,71,30.73731458,21.44962636
chrI,1630899,1631203,SPAP27G11.11c.1,222,-,11,4.76211916,21.45098721
chrI,5124391,5124613,SPAC29A4.22.1,222,+,11,4.76211916,21.45098721
chrIII,2220805,2222258,SPCC1919.07.1,1453,+,72,31.1702345,21.45232932
chrIII,955170,955906,SPCPB16A4.07.1,686,+,34,14.7192774,21.4566726
chrIII,1702499,1702842,SPCC417.15.1,343,-,17,7.359638702,21.4566726
chrII,123703,126325,SPNCRNA.1312.1,2622,-,130,56.27959008,21.46437455
chrI,2184494,2185764,SPNCRNA.802.1,1270,+,63,27.27395519,21.47555527
chrI,4975629,4978148,SPAC1952.06c.1,2519,-,125,54.11499046,21.48272745
chrIII,1321391,1322217,SPCC1322.15.1,826,+,41,17.74971687,21.48876134
chrII,954572,956840,SPBC646.15c.1,2075,-,103,44.59075214,21.4895191
chrIII,2134445,2135714,SPCC126.10.1,1269,+,63,27.27395519,21.49247848
chrII,1058346,1059126,SPBC337.16.1,725,+,36,15.58511725,21.49671345
chrI,1030124,1031941,SPAC139.06.1,1490,+,74,32.03607435,21.50072104
chrI,4068602,4070968,SPAC19G12.13c.1,2235,-,111,48.05411153,21.50072104
chrI,4760052,4761239,SPAC1782.02c.1,1087,-,54,23.37767588,21.50660154
chrI,3649466,3654558,SPAC8C9.06c.1,5092,-,253,109.5287407,21.50996479
chrIII,1173235,1175650,SPCC4B3.03c.1,2415,+,120,51.95039084,21.511549
chrI,3710889,3711593,SPNCRNA.929.1,704,-,35,15.15219733,21.52300757
chrI,1351564,1353770,SPAC19E9.01c.1,1971,-,98,42.42615252,21.52519154
chrI,1716009,1717792,SPAC664.08c.1,1568,-,78,33.76775405,21.53555743
chrI,1982974,1984542,SPAC9G1.07.1,1568,+,78,33.76775405,21.53555743
chrI,2910332,2910975,SPNCRNA.209.1,643,+,32,13.85343756,21.54500398
chrIII,109596,110654,SPCC330.03c.1,864,-,43,18.61555672,21.54578324
chrII,1538635,1541448,SPBC83.16c.1,2813,-,140,60.60878931,21.54596136
chrIII,675368,677211,SPCC16C4.08c.1,1607,-,80,34.63359389,21.55170746
chrI,3576108,3576590,SPNCRNA.917.1,482,+,24,10.39007817,21.55617877
chrII,3289339,3290903,SPBC20F10.04c.1,1304,-,65,28.13979504,21.57959742
chrII,176081,177244,SPBC1198.03c.1,1163,-,58,25.10935557,21.59015956
chrII,3150074,3150475,SPNCRNA.413.1,401,+,20,8.658398473,21.59201614
chrII,835807,836248,SPNCRNA.1388.1,441,+,22,9.524238321,21.59691229
chrIII,2404642,2405884,SPCP1E11.07c.1,1242,-,62,26.84103527,21.61113951
chrII,1416204,1417863,SPBC17A3.08.1,1302,+,65,28.13979504,21.61274581
chrI,1813438,1815920,SPNCRNA.763.1,2482,+,124,53.68207053,21.6285538
chrI,4940362,4941623,SPAC1B3.07c.1,1261,-,63,27.27395519,21.62883044
chrIII,801148,804543,SPCC1393.05.1,2961,+,148,64.0721487,21.63868582
chrI,3163135,3164354,SPAC3G9.10c.1,1060,+,53,22.94475595,21.64599618
chrII,1715139,1715436,SPBC2F12.17.1,180,-,9,3.896279313,21.64599618
chrII,4332177,4333581,SPBC16C6.03c.1,1260,-,63,27.27395519,21.64599618
chrII,1161484,1163251,SPBC409.12c.1,1558,-,78,33.76775405,21.67378308
chrII,1762435,1763290,SPBC11G11.04.1,679,+,34,14.7192774,21.67787541
chrI,3884813,3886550,SPNCRNA.946.1,1737,-,87,37.66403336,21.68338132
chrI,389390,390520,SPAC31A2.03.1,1078,+,54,23.37767588,21.68615573
chrI,1790361,1791399,SPAC1610.01.1,1038,+,52,22.51183603,21.68770331
chrII,1565960,1569530,SPNCRNA.1447.1,3570,-,179,77.49266634,21.70662923
chrII,1498444,1499998,SPBC11B10.08.1,1554,+,78,33.76775405,21.72957146
chrIII,2432504,2433520,SPCC569.02c.1,1016,+,51,22.07891611,21.73121664
chrII,4067813,4069167,SPBC1347.04.1,1354,+,68,29.43855481,21.7419164
chrI,1008214,1010318,SPAC821.12.1,1792,+,90,38.96279313,21.74263009
chrII,141284,142180,SPNCRNA.1315.1,896,-,45,19.48139657,21.74263009
chrIII,2170527,2171521,SPNCRNA.1268.1,994,-,50,21.64599618,21.77665612
chrII,1279751,1281465,SPBC3D6.06c.1,1292,-,65,28.13979504,21.78002712
chrI,2033637,2033955,SPAC17H9.18c.1,318,-,16,6.926718779,21.78213452
chrII,1068960,1070077,SPBC1734.05c.1,914,-,46,19.91431649,21.78809244
chrII,122656,127461,SPBC359.05.1,4805,+,242,104.7666215,21.80366733
chrI,106892,108361,SPAC11D3.19.1,1469,+,74,32.03607435,21.80808329
chrIII,1549928,1551397,SPCC1753.04.1,1469,+,74,32.03607435,21.80808329
chrI,3830379,3830498,SPRRNA.17.1,119,+,6,2.597519542,21.82789531
chrII,359390,359866,SPNCRNA.1346.1,476,-,24,10.39007817,21.82789531
chrI,807893,812194,SPAC2G11.02.1,4243,+,214,92.64486366,21.83475458
chrI,4088692,4089782,SPAC23A1.05.1,1090,+,55,23.8105958,21.8445833
chrI,526640,528541,SPNCRNA.659.1,1901,+,96,41.56031267,21.86234228
chrII,1821459,1822754,SPBC9B6.05c.1,1029,-,52,22.51183603,21.87739167
chrI,5383012,5383811,SPAC3G6.02.1,653,+,33,14.28635748,21.87803596
chrI,1015474,1015830,SPNCRNA.220.1,356,+,18,7.792558626,21.88920962
chrI,939769,941944,SPAC1687.20c.1,2175,-,110,47.6211916,21.89480074
chrIII,1407000,1407850,SPNCRNA.1193.1,850,-,43,18.61555672,21.90065496
chrII,2471720,2472056,SPBC12C2.14c.1,336,-,17,7.359638702,21.90368661
chrI,4059027,4059106,SPATRNALEU.04.1,79,-,4,1.731679695,21.91999614
chrII,127936,128726,SPNCRNA.1314.1,790,+,40,17.31679695,21.91999614
chrII,2768256,2768335,SPBTRNALEU.08.1,79,-,4,1.731679695,21.91999614
chrII,3914042,3914121,SPBTRNALEU.10.1,79,+,4,1.731679695,21.91999614
chrI,5245899,5247580,SPAC14C4.10c.1,1619,-,82,35.49943374,21.92676574
chrII,2967217,2968262,SPBC2A9.12.1,987,+,50,21.64599618,21.93110049
chrI,58276,59105,SPAC977.13c.1,829,-,42,18.18263679,21.93321688
chrIII,729053,730829,SPCC18B5.06.1,1559,+,79,34.20067397,21.9375715
chrI,5463939,5466070,SPNCRNA.1086.1,2131,-,108,46.75535176,21.94056863
chrI,5321726,5325075,SPAP8A3.05.1,3157,+,160,69.26718779,21.94082603
chrIII,1734259,1735344,SPCC1450.05c.1,1085,-,55,23.8105958,21.94524959
chrII,2931360,2932631,SPBC1703.09.1,1223,+,62,26.84103527,21.94688084
chrIII,1186392,1187568,SPCC550.02c.1,1065,-,54,23.37767588,21.95086937
chrI,936187,938157,SPAC1687.18c.1,1813,-,92,39.82863298,21.96835796
chrII,278234,279160,SPNCRNA.1335.1,926,+,47,20.34723641,21.97325746
chrII,3555917,3556114,SPNCRNA.423.1,197,+,10,4.329199237,21.97563064
chrIII,959198,966014,SPCC1742.01.1,6816,-,346,149.7902936,21.97627547
chrI,4254671,4255695,SPAC21E11.04.1,1024,+,52,22.51183603,21.98421487
chrII,1516680,1517574,SPBC83.04.1,827,+,42,18.18263679,21.98625973
chrI,4066257,4066971,SPAC19G12.17.1,315,-,16,6.926718779,21.98958342
chrI,979481,981161,SPAC222.16c.1,1299,-,66,28.57271496,21.99593146
chrII,1461560,1463725,SPNCRNA.1435.1,2165,-,110,47.6211916,21.99593146
chrII,120651,121497,SPNCRNA.293.1,846,+,43,18.61555672,22.00420416
chrI,4066980,4068474,SPAC19G12.11.1,1494,+,76,32.9019142,22.02270027
chrII,2555738,2556917,SPNCRNA.1528.1,1179,+,60,25.97519542,22.03154828
chrII,3968298,3970577,SPBC26H8.09c.1,2279,-,116,50.21871115,22.03541516
chrII,3397302,3399191,SPBC3B8.01c.1,1807,+,92,39.82863298,22.04130215
chrIII,79847,80436,SPNCRNA.1102.1,589,-,30,12.98759771,22.05025078
chrII,3303291,3304037,SPBC20F10.10.1,746,+,38,16.4509571,22.05222131
chrIII,1093230,1093387,SPNCRNA.483.1,157,+,8,3.463359389,22.05961394
chrI,1701859,1702271,SPNCRNA.177.1,412,+,21,9.091318397,22.06630679
chrI,2687960,2689170,SPAC644.08.1,1157,+,59,25.5422755,22.07629689
chrII,2923878,2925326,SPBC1703.05.1,1294,+,66,28.57271496,22.08092346
chrI,1502634,1503758,SPAC5D6.06c.1,1078,+,55,23.8105958,22.08775121
chrII,2083800,2084323,SPBC18E5.06.1,470,+,24,10.39007817,22.10654929
chrI,5095072,5095925,SPAC1250.05.1,607,-,31,13.42051763,22.10958424
chrI,692566,693061,SPAC22F3.15.1,372,+,19,8.22547855,22.11150148
chrII,91375,92863,SPBPB10D8.04c.1,1488,-,76,32.9019142,22.11150148
chrI,643959,644683,SPNCRNA.670.1,724,-,37,16.01803718,22.12436074
chrIII,978226,980985,SPCC1795.09.1,2759,-,141,61.04170924,22.12457747
chrIII,200019,201625,SPCC1235.11.1,1174,+,60,25.97519542,22.1253794
chrI,3815680,3817165,SPAC1F12.07.1,1485,+,76,32.9019142,22.15617118
chrII,1523926,1525726,SPBC83.08.1,1699,+,87,37.66403336,22.16835395
chrI,1901611,1901982,SPNCRNA.182.1,371,+,19,8.22547855,22.17110121
chrIII,1594597,1595339,SPNCRNA.1209.1,742,+,38,16.4509571,22.17110121
chrII,2231538,2233275,SPBC14C8.16c.1,1737,-,89,38.52987321,22.18184986
chrI,2533708,2536655,SPAC25H1.07.1,2947,+,151,65.37090847,22.18218815
chrI,81467,82345,SPNCRNA.603.1,878,-,45,19.48139657,22.18837878
chrII,4004857,4006201,SPBC3B9.10.1,917,+,47,20.34723641,22.18891648
chrI,578391,579948,SPAC13A11.03.1,1463,+,75,32.46899428,22.19343423
chrI,3145213,3145728,SPAC3G9.16c.1,468,+,24,10.39007817,22.20102173
chrI,3654212,3654875,SPAC8C9.07.1,663,+,34,14.7192774,22.20102173
chrII,1791742,1791820,SPSNORNA.24.1,78,-,4,1.731679695,22.20102173
chrI,3710526,3713927,SPAC15A10.13.1,3100,+,159,68.83426786,22.20460254
chrII,4405834,4407803,SPBC1289.12.1,1930,+,99,42.85907244,22.20677329
chrII,3548810,3549913,SPBC887.05c.1,1013,-,52,22.51183603,22.22293784
chrI,3138601,3139458,SPNCRNA.889.1,857,+,44,19.04847664,22.22692724
chrII,1757519,1759229,SPBC11G11.01.1,1597,+,82,35.49943374,22.22882514
chrII,516425,516879,SPBC1685.09.1,331,+,17,7.359638702,22.23455801
chrI,2370922,2371545,SPNCRNA.819.1,623,-,32,13.85343756,22.2366574
chrIII,1367723,1368405,SPCC338.04.1,623,-,32,13.85343756,22.2366574
chrI,3825449,3826227,SPNCRNA.938.1,778,+,40,17.31679695,22.25809376
chrI,2494401,2495388,SPAC23H3.02c.1,836,-,43,18.61555672,22.26741234
chrI,3996422,4000424,SPAPB15E9.03c.1,4002,-,206,89.18150428,22.28423395
chrI,187700,190031,SPAC13G6.08.1,2331,+,120,51.95039084,22.28673996
chrII,1086636,1087413,SPNCRNA.567.1,777,-,40,17.31679695,22.28673996
chrII,2871687,2873493,SPBP4H10.03.1,1806,+,93,40.2615529,22.29321866
chrII,1085835,1087137,SPBC1734.13.1,1223,+,63,27.27395519,22.30086279
chrII,1061717,1063538,SPBC1734.02c.1,1532,-,79,34.20067397,22.32419972
chrIII,1156110,1156556,SPCC4B3.11c.1,446,+,23,9.957158244,22.32546692
chrI,4083623,4084596,SPAC23A1.03.1,795,+,41,17.74971687,22.32668789
chrI,3863000,3863504,SPAC1071.04c.1,504,-,26,11.25591802,22.33317067
chrI,4869146,4870212,SPNCRNA.254.1,1066,+,55,23.8105958,22.33639381
chrIII,725978,726792,SPCC18B5.04.1,814,+,42,18.18263679,22.33739164
chrI,5452104,5453867,SPAC1039.03.1,1763,+,91,39.39571305,22.34583837
chrII,340208,340750,SPNCRNA.1342.1,542,+,28,12.12175786,22.36486691
chrIII,1985202,1986034,SPCC18.16c.1,832,-,43,18.61555672,22.37446721
chrI,2661645,2662535,SPAC4F8.10c.1,890,+,46,19.91431649,22.3756365
chrII,3583983,3584969,SPNCRNA.1619.1,986,+,51,22.07891611,22.39240984
chrI,4409677,4411336,SPAC29E6.05c.1,1604,-,83,35.93235366,22.40171675
chrI,3723773,3725936,SPAC15E1.04.1,2163,+,112,48.48703145,22.41656563
chrI,3721256,3721816,SPAC15E1.02c.1,560,-,29,12.55467779,22.41906748
chrII,1579041,1580296,SPBC28F2.06c.1,1255,-,65,28.13979504,22.42214744
chrII,1861540,1863142,SPBC3H7.12.1,1602,-,83,35.93235366,22.42968394
chrI,488338,489482,SPAC24H6.02c.1,1100,+,57,24.67643565,22.43312332
chrII,2060777,2062436,SPNCRNA.1484.1,1659,+,86,37.23111344,22.4419008
chrI,2398985,2400719,SPAC15F9.02.1,1639,+,85,36.79819351,22.45161288
chrII,2068068,2069263,SPBC29A3.16.1,1195,+,62,26.84103527,22.46111738
chrII,370394,371030,SPNCRNA.1349.1,636,+,33,14.28635748,22.46282623
chrI,1269929,1271746,SPAPB17E12.02.1,1638,+,85,36.79819351,22.4653196
chrIII,388656,390514,SPCC1682.09c.1,1638,-,85,36.79819351,22.4653196
chrII,2057655,2059659,SPBC29A3.11c.1,2004,-,104,45.02367206,22.46690223
chrI,64558,66980,SPAC977.16c.1,2254,-,117,50.65163107,22.47188601
chrIII,815166,816476,SPNCRNA.1160.1,1310,+,68,29.43855481,22.47217924
chrI,5456673,5459789,SPAC1039.05c.1,2811,-,146,63.20630886,22.48534644
chrM,9817,9894,SPMchrITTRNAARG.01.1,77,+,4,1.731679695,22.48934668
chrI,5476697,5478012,SPAC922.03.1,1251,+,65,28.13979504,22.49384096
chrIII,320393,322403,SPCC736.05.1,1751,+,91,39.39571305,22.49897947
chrI,3915559,3917711,SPAC323.06c.1,1789,-,93,40.2615529,22.50506031
chrI,1046858,1048934,SPNCRNA.708.1,2076,-,108,46.75535176,22.52184574
chrII,3773298,3774272,SPBC31F10.12.1,615,+,32,13.85343756,22.52591473
chrI,4294278,4294816,SPNCRNA.976.1,538,+,28,12.12175786,22.53114844
chrI,3744042,3744906,SPAP7G5.05.1,864,+,45,19.48139657,22.54791269
chrII,2044061,2045213,SPNCRNA.1483.1,1152,+,60,25.97519542,22.54791269
chrII,297388,299135,SPNCRNA.1337.1,1747,+,91,39.39571305,22.55049402
chrIII,450208,451666,SPCC4G3.11.1,1458,-,76,32.9019142,22.56647064
chrI,1410105,1411256,SPAC20G8.07c.1,1151,-,60,25.97519542,22.56750254
chrI,4904220,4906394,SPAC19B12.12c.1,1995,-,104,45.02367206,22.56825667
chrI,3714083,3716585,SPAC15A10.15.1,2319,+,121,52.38331076,22.58874979
chrII,4145284,4146278,SPBC1861.08c.1,939,-,49,21.21307626,22.59113553
chrII,3959938,3961152,SPBC26H8.13c.1,1130,-,59,25.5422755,22.60378363
chrIII,2320319,2324320,SPCC1494.11c.1,4001,-,209,90.48026405,22.61441241
chrII,1717714,1719322,SPBC2F12.11c.1,1608,+,84,36.36527359,22.61521989
chrII,822238,823195,SPNCRNA.1386.1,957,+,50,21.64599618,22.6185958
chrI,3207481,3209724,SPAC1486.08.1,2124,+,111,48.05411153,22.62434629
chrII,4146299,4147370,SPNCRNA.1676.1,1071,+,56,24.24351573,22.63633588
chrIII,756718,757024,SPNCRNA.473.1,306,+,16,6.926718779,22.63633588
chrI,3141222,3143183,SPAC688.14.1,1796,+,94,40.69447282,22.65839244
chrII,4318849,4320442,SPBC543.10.1,1452,+,76,32.9019142,22.65972052
chrIII,1893661,1894406,SPNCRNA.1241.1,745,-,39,16.88387702,22.66292218
chrIII,1716606,1717542,SPCC191.08.1,936,+,49,21.21307626,22.66354301
chrI,2215634,2217134,SPAC18G6.03.1,1146,+,60,25.97519542,22.66596459
chrII,2179340,2180791,SPBC17G9.06c.1,1451,-,76,32.9019142,22.67533715
chrI,3552289,3554138,SPAC17A2.02c.1,1849,-,97,41.9932326,22.71132104
chrI,365203,366442,SPAC630.10.1,1239,+,65,28.13979504,22.71169898
chrI,4516017,4517065,SPNCRNA.994.1,1048,+,55,23.8105958,22.72003416
chrII,120576,121643,SPNCRNA.1311.1,1067,+,56,24.24351573,22.72119562
chrII,1158657,1160848,SPNCRNA.1417.1,2191,-,115,49.78579122,22.72286226
chrIII,1967670,1968413,SPNCRNA.1249.1,743,+,39,16.88387702,22.72392601
chrIII,1207622,1211442,SPCC550.11.1,3483,+,183,79.22434603,22.74600805
chrI,5471269,5474941,SPAC1039.11c.1,3672,-,193,83.55354527,22.75423346
chrII,2432072,2433891,SPBC21D10.08c.1,1769,+,93,40.2615529,22.75949853
chrI,366633,367890,SPAC630.11.1,913,+,48,20.78015634,22.76030267
chrII,3559166,3560896,SPNCRNA.1615.1,1730,-,91,39.39571305,22.77208847
chrI,1809479,1811361,SPAC1002.08c.1,1882,-,99,42.85907244,22.7731522
chrII,1763708,1764620,SPBC11G11.05.1,912,+,48,20.78015634,22.78525914
chrIII,1456202,1457855,SPCC11E10.03.1,1653,+,87,37.66403336,22.78525914
chrIII,1966854,1967345,SPCC18.19c.1,285,-,15,6.493798855,22.78525914
chrI,3884438,3887309,SPAC926.02.1,2715,+,143,61.90754908,22.80204386
chrIII,1002761,1008167,SPCC895.05.1,5406,+,285,123.3821782,22.82319242
chrI,3361546,3365548,SPAC26A3.13c.1,4002,-,211,91.34610389,22.82511342
chrIII,883331,885688,SPCC16A11.08.1,2180,+,115,49.78579122,22.83751891
chrII,117891,121286,SPBC359.04c.1,3298,-,174,75.32806672,22.84052963
chrI,3623741,3625371,SPAC17G6.17.1,1630,+,86,37.23111344,22.84117389
chrII,1268092,1268452,SPBC31A8.02.1,360,+,19,8.22547855,22.84855153
chrI,2927203,2931500,SPAC2E1P3.03c.1,4297,-,227,98.27282267,22.87010069
chrI,3042748,3043380,SPAC24C9.16c.1,265,-,14,6.060878931,22.87124125
chrII,1525576,1527155,SPBC83.09c.1,1533,-,81,35.06651382,22.87443824
