#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrIII,2102586,2103817,SPCC576.14.1,855,+,437,107.5936761,125.8405568
chrII,2554176,2557200,SPBC29A10.09c.1,3024,-,1550,381.6251668,126.1987985
chrI,1415451,1418825,SPAC20G8.09c.1,3267,-,1682,414.1248584,126.7599811
chrI,2269907,2272911,SPAC4G9.09c.1,3004,-,1547,380.8865374,126.7931216
chrI,350405,352296,SPAC630.03.1,1596,+,822,202.3844433,126.8072953
chrI,3443929,3446017,SPAC3A11.12c.1,1903,+,981,241.5317991,126.921597
chrII,3844086,3849519,SPBC23E6.04c.1,5433,-,2801,689.6336078,126.9342183
chrIII,200019,201625,SPCC1235.11.1,1174,+,606,149.2031297,127.0895483
chrII,111006,113472,SPBC359.03c.1,2466,-,1274,313.6712661,127.1984047
chrI,3479097,3481305,SPAC328.03.1,2208,+,1146,282.1564136,127.7882308
chrI,2327766,2330289,SPAC6C3.04.1,1739,+,905,222.8198554,128.1310267
chrII,3335018,3337149,SPBC17D1.05.1,2131,+,1111,273.5390712,128.3618354
chrII,4172384,4175788,SPBC14F5.08.1,3338,+,1747,430.1284944,128.8581469
chrIII,2384638,2385780,SPCC1827.05c.1,1010,-,529,130.2449763,128.9554221
chrII,2567829,2568256,SPNCRNA.25.1,427,-,224,55.15099184,129.1592315
chrIII,1173235,1175650,SPCC4B3.03c.1,2415,+,1269,312.4402172,129.3748311
chrII,1308633,1308745,SPSNORNA.21.1,112,+,59,14.52637732,129.6997975
chrI,1474764,1476147,SPAC9.07c.1,1285,-,677,166.6840245,129.7151941
chrII,1666720,1669755,SPBC21B10.03c.1,3035,+,1599,393.6894462,129.7164568
chrI,2324480,2325288,SPAC6C3.02c.1,808,-,426,104.8853684,129.8086243
chrII,3709183,3711433,SPBC19F5.04.1,1879,+,991,243.993897,129.8530585
chrII,950714,952292,SPBC646.13.1,1522,+,803,197.7064574,129.8991179
chrIII,1162471,1164171,SPCC4B3.07.1,1700,-,898,221.0963869,130.0566982
chrII,341908,344384,SPBC1271.12.1,1749,-,924,227.4978414,130.073094
chrII,4377220,4379500,SPBC1539.09c.1,2280,-,1209,297.6676301,130.5559781
chrII,260308,262185,SPBC800.05c.1,1877,-,999,245.9635752,131.0407966
chrI,4261532,4263964,SPAC21E11.08.1,2432,+,1296,319.0878814,131.2038986
chrI,1441966,1443260,SPAC3A12.13c.1,1251,-,667,164.2219266,131.2725233
chrIII,405537,407595,SPCC1682.16.1,1585,+,846,208.2934781,131.4154436
chrM,17165,17238,SPMchrITTRNAVAL.01.1,73,+,39,9.602181616,131.5367345
chrI,3939597,3942086,SPAC2F3.09.1,2489,+,1330,327.4590141,131.5624805
chrI,539918,541640,SPAC2F7.05c.1,1722,-,925,227.7440511,132.2555465
chrII,2422567,2424529,SPBC21D10.11c.1,1962,+,1054,259.5051134,132.2656032
chrI,1243848,1245837,SPAC56E4.03.1,1989,+,1072,263.9368895,132.6982853
chrII,467024,467823,SPSNRNA.04.1,799,-,431,106.1164173,132.8115361
chrII,3173164,3175376,SPBC776.02c.1,1816,-,982,241.7780089,133.1376701
chrII,957613,958637,SPBC646.16.1,1024,+,554,136.4002209,133.2033407
chrII,91375,92863,SPBPB10D8.04c.1,1488,-,808,198.9375063,133.6945607
chrII,4022473,4023772,SPBC3B9.19.1,1299,+,706,173.8241082,133.8137862
chrIII,144335,145562,SPCC320.11c.1,912,+,497,122.3662632,134.1735342
chrI,2536604,2537929,SPAC25H1.08c.1,1325,-,723,178.0096746,134.3469242
chrI,903041,903861,SPAC1687.01.1,622,+,340,83.71132691,134.5841269
chrI,4424581,4427095,SPNCRNA.986.1,2514,+,1375,338.5384544,134.6612786
chrIII,783022,784077,SPCC1020.04c.1,837,+,458,112.7640815,134.7241118
chrI,1230639,1232155,SPAC10F6.13c.1,1516,-,834,205.3389607,135.4478633
chrI,3010631,3012307,SPAC31G5.13.1,1676,+,923,227.2516316,135.5916656
chrI,3898265,3899709,SPAC926.08c.1,1294,-,714,175.7937865,135.8530035
chrII,1414439,1416156,SPBC17A3.07.1,1662,+,919,226.2667924,136.141271
chrIII,1264346,1266936,SPCC23B6.01c.1,1932,-,1069,263.1982602,136.2309835
chrII,769640,770937,SPBC577.10.1,1297,+,718,176.7786256,136.2980922
chrI,4056793,4058815,SPAC19G12.08.1,1734,+,961,236.6076034,136.4519051
chrIII,990626,992059,SPCC1795.04c.1,1279,+,709,174.5627376,136.4837667
chrII,1262297,1263772,SPBC31A8.01c.1,1475,-,818,201.3996041,136.5421045
chrII,1028877,1032159,SPBC146.14c.1,3282,-,1822,448.5942283,136.6831896
chrIII,479643,482327,SPCC364.04c.1,2561,+,1423,350.3565241,136.8045779
chrI,2155373,2156694,SPAC23C11.13c.1,1047,-,582,143.2940949,136.8615997
chrIII,295228,296631,SPCC553.06.1,1213,-,676,166.4378147,137.2117186
chrII,3089996,3090914,SPBC30D10.05c.1,918,+,512,126.0594099,137.3196187
chrIII,390673,392092,SPCC1682.10.1,1375,+,767,188.8429051,137.3402946
chrI,3683596,3685385,SPAC15A10.04c.1,1789,-,998,245.7173654,137.3490025
chrII,2349141,2350982,SPBC19G7.04.1,1756,+,982,241.7780089,137.6867932
chrI,2734030,2736306,SPAC6F6.03c.1,1872,-,1053,259.2589036,138.4930041
chrII,4008113,4008829,SPBC3B9.12.1,511,+,288,70.90841808,138.7640276
chrI,235279,237141,SPNCRNA.625.1,1862,+,1053,259.2589036,139.2367903
chrII,2851120,2854100,SPBP19A11.03c.1,2933,-,1659,408.4620333,139.2642459
chrI,1266193,1267780,SPAC1420.03.1,1540,+,872,214.6949325,139.4122939
chrII,2164011,2165996,SPBC1711.16.1,1985,+,1124,276.7397984,139.4155155
chrI,3508688,3509194,SPNCRNA.562.1,506,+,287,70.6622083,139.648633
chrII,4189143,4191448,SPBC3F6.03.1,1595,+,905,222.8198554,139.6989689
chrI,711237,712354,SPAC1296.02.1,762,+,434,106.8550467,140.2297201
chrI,1380311,1381558,SPAC57A10.09c.1,875,-,499,122.8586827,140.4099231
chrI,4912236,4914182,SPAPB8E5.03.1,1946,+,1115,274.5239103,141.0708686
chrI,4327146,4328451,SPAC27F1.06c.1,1305,-,749,184.411129,141.3112099
chrII,3319632,3322966,SPBC17D11.07c.1,3273,-,1880,462.8743958,141.422058
chrII,4341622,4343422,SPBC16C6.07c.1,1549,-,890,219.1267087,141.4633368
chrII,701798,705817,SPBPJ4664.04.1,4019,+,2317,570.4680719,141.9427897
chrII,2073252,2074742,SPBC29A3.18.1,1406,+,812,199.9223454,142.1922798
chrI,1393607,1395820,SPAC20G8.03.1,2213,+,1281,315.3947346,142.5190848
chrII,3191318,3193807,SPBC776.09.1,2392,+,1386,341.246762,142.6616898
chrI,608892,610703,SPAC3H8.10.1,1504,+,873,214.9411423,142.9129936
chrI,4693680,4698606,SPAC1834.02.1,4926,+,2860,704.1599851,142.9476218
chrI,4415473,4417151,SPAC29E6.08.1,1301,+,757,186.3808073,143.259652
chrII,1488035,1489773,SPBC11B10.02c.1,1439,-,841,207.0624292,143.8932795
chrII,2714248,2716786,SPBC4F6.13c.1,2538,-,1488,366.3601601,144.3499449
chrII,4395912,4397207,SPBC1289.07c.1,1295,-,761,187.3656464,144.6838968
chrIII,1207622,1211442,SPCC550.11.1,3483,+,2047,503.9914299,144.7003818
chrII,3616411,3617845,SPBC16D10.09.1,1323,+,778,191.5512127,144.7854972
chrI,1966482,1966635,SPNCRNA.530.1,153,-,90,22.15888065,144.8292853
chrII,384369,387219,SPBC106.07c.1,2850,-,1679,413.386229,145.0477997
chrI,5247702,5250638,SPAC14C4.11.1,2729,+,1612,396.8901734,145.4342885
chrI,4137265,4139080,SPAC26H5.09c.1,1554,-,920,226.5130022,145.7612627
chrII,4220586,4222612,SPBC16G5.05c.1,1621,-,961,236.6076034,145.963975
chrIII,1309584,1310947,SPCC1322.10.1,1363,+,809,199.1837161,146.1362554
chrI,3909253,3910426,SPAC323.02c.1,934,-,556,136.8926405,146.5659962
chrII,2121443,2122817,SPBC23G7.12c.1,1332,-,794,195.4905693,146.7646917
chrIII,1549928,1551397,SPCC1753.04.1,1469,+,878,216.1721912,147.1560185
chrI,3456693,3459197,SPAC3A11.07.1,2504,+,1501,369.5608873,147.5882138
chrM,15660,15735,SPMchrITTRNAPRO.01.1,75,+,45,11.07944033,147.725871
chrI,4773458,4775369,SPAC1782.12c.1,1682,-,1011,248.9180927,147.9893535
chrIII,2259994,2263761,SPCC1840.03.1,3767,+,2268,558.4037924,148.2356762
chrI,1176702,1178897,SPAC22A12.11.1,2195,+,1328,326.9665945,148.9597241
chrI,2400649,2401615,SPAC15F9.03c.1,725,-,439,108.0860956,149.0842698
chrI,4909366,4911100,SPAPB8E5.02c.1,1687,-,1024,252.1188199,149.448026
chrI,4362492,4365125,SPAC23D3.12.1,2633,+,1606,395.4129147,150.1758127
chrI,3302874,3310369,SPAPB1E7.07.1,7495,+,4579,1127.394606,150.4195605
chrII,1406916,1410028,SPBC17A3.04c.1,2985,-,1824,449.0866479,150.4477882
chrI,3510330,3513032,SPAC16E8.07c.1,2597,-,1588,390.9811386,150.5510738
chrII,2040732,2042218,SPBC29A3.02c.1,1486,-,909,223.8046946,150.608812
chrII,2141221,2142836,SPBC1711.05.1,1615,+,989,243.5014774,150.7749086
chrII,2126495,2128132,SPBC23G7.14.1,1637,+,1004,247.1946242,151.0046574
chrI,3527948,3529446,SPAC16E8.15.1,1296,+,796,195.9829889,151.221442
chrIII,1249493,1252275,SPCC645.08c.1,2782,-,1709,420.7725226,151.2482109
chrII,1197777,1199431,SPBC4.07c.1,1519,-,935,230.206149,151.5511185
chrII,4043157,4045767,SPNCRNA.1659.1,2610,+,1612,396.8901734,152.0652006
chrIII,2248858,2256706,SPCC1840.02c.1,7848,-,4853,1194.856087,152.2497562
chrI,4950340,4951480,SPAC1B3.12c.1,761,-,471,115.9648087,152.3847684
chrI,1263451,1265929,SPNCRNA.730.1,2478,+,1535,377.93202,152.5149395
chrII,2939885,2941272,SPBC1703.13c.1,1387,-,866,213.2176738,153.7257922
chrI,1895435,1896752,SPAC140.01.1,1317,+,824,202.8768629,154.0446947
chrI,4648899,4650466,SPAC1635.01.1,1491,+,933,229.7137294,154.0668876
chrI,2079069,2082533,SPAC3C7.08c.1,3464,-,2168,533.7828139,154.0943458
chrI,558908,560549,SPAC2F7.13c.1,1641,-,1031,253.8422884,154.6875615
chrIII,421645,423488,SPCC306.08c.1,1420,-,893,219.865338,154.8347451
chrI,4217217,4219400,SPAC1F7.02c.1,2183,-,1375,338.5384544,155.0794569
chrM,2856,2929,SPMchrITTRNALYS.01.1,73,+,46,11.32565011,155.1458919
chrI,2994791,2995933,SPAC31G5.05c.1,1097,-,692,170.3771712,155.3119154
chrII,4172821,4175534,SPBC14F5.09c.1,2713,-,1715,422.2497813,155.6394328
chrI,4752683,4753912,SPAPYUG7.05.1,1229,+,777,191.305003,155.6590748
chrII,1085835,1087137,SPBC1734.13.1,1223,+,774,190.5663736,155.8187846
chrI,1002837,1004804,SPAC821.10c.1,1967,-,1245,306.5311823,155.8369
chrI,1129390,1129982,SPNCRNA.714.1,592,-,376,92.57487917,156.3764851
chrI,1134588,1135838,SPNCRNA.715.1,1250,+,794,195.4905693,156.3924554
chrII,2411676,2416541,SPBC1921.05.1,4865,+,3101,763.4965433,156.9365968
chrI,3851023,3851310,SPNCRNA.942.1,287,+,183,45.05639066,156.9909082
chrII,406838,407908,SPBC106.15.1,950,+,607,149.4493395,157.3150942
chrII,843016,845684,SPBC36.03c.1,2668,-,1706,420.0338932,157.433993
chrI,5358773,5359676,SPNCRNA.1076.1,903,-,578,142.3092557,157.596075
chrII,4344356,4345608,SPBC16C6.08c.1,968,-,621,152.8962765,157.9506989
chrIII,2406229,2407614,SPCP1E11.08.1,1194,+,770,189.5815345,158.7785046
chrII,3272840,3275183,SPBC25H2.06c.1,2343,+,1515,373.0078243,159.2009493
chrII,931001,932484,SPBC646.05c.1,1483,-,966,237.8386523,160.3767042
chrII,215126,216901,SPBC660.11.1,1472,+,961,236.6076034,160.738861
chrII,2207696,2209436,SPBC14C8.03.1,1740,+,1136,279.6943158,160.7438596
chrIII,2046411,2047407,SPCC1739.09c.1,714,-,467,114.9799696,161.036372
chrI,4656534,4658322,SPAC144.04c.1,1788,-,1170,288.0654485,161.1104298
chrII,1854672,1856882,SPBC3H7.15.1,2088,-,1367,336.5687761,161.1919426
chrIII,1783640,1785552,SPCC1442.09.1,1729,+,1132,278.7094766,161.1969211
chrII,1510189,1513963,SPBC83.01.1,3481,+,2288,563.3279881,161.829356
chrI,2146729,2148425,SPNCRNA.799.1,1696,-,1115,274.5239103,161.8655131
chrII,3127775,3133199,SPBC4C3.05c.1,5424,+,3570,878.9689325,162.0517943
chrI,4328944,4330716,SPAC27F1.07.1,1772,+,1167,287.3268191,162.1483178
chrIII,992435,992602,SPSNORNA.37.1,167,+,110,27.08307635,162.1741099
chrII,3888643,3892036,SPBC1604.21c.1,3227,+,2129,524.1806323,162.4358947
chrI,3171543,3173424,SPAC3G9.06.1,1619,-,1072,263.9368895,163.0246384
chrII,368438,370940,SPBC1271.02.1,2443,-,1628,400.82953,164.0726689
chrIII,176680,178818,SPCC1235.02.1,2138,+,1429,351.8337828,164.5621061
chrII,3529598,3530978,SPNCRNA.1611.1,1380,-,925,227.7440511,165.0319211
chrII,1044270,1046642,SPBC337.08c.1,2372,-,1590,391.4735582,165.0394427
chrIII,190579,192114,SPCC1235.07.1,1177,+,792,194.9981497,165.673874
chrIII,1358646,1360719,SPNCRNA.1189.1,2073,+,1405,345.9247479,166.871562
chrI,4691802,4693738,SPAC1834.01.1,1936,+,1314,323.5196575,167.1072611
chrII,465474,467247,SPBC428.11.1,1773,+,1204,296.4365812,167.1949132
chrI,5398678,5402410,SPAC3G6.11.1,3608,+,2462,606.1684907,168.0067879
chrII,1268478,1271559,SPBC3D6.02.1,3081,+,2103,517.7791779,168.0555592
chrI,1596072,1598149,SPAC23H4.06.1,2077,-,1420,349.6178947,168.3283075
chrIII,606261,611786,SPCC1183.07.1,5525,+,3789,932.8888754,168.8486652
chrII,2159852,2161291,SPBC1711.13.1,1439,+,988,243.2552676,169.0446613
chrI,3869016,3871602,SPAC1071.09c.1,2586,-,1792,441.2079348,170.6140506
chrII,539326,540117,SPBC649.04.1,512,+,355,87.40447368,170.7118627
chrI,4098245,4100284,SPAC23A1.12c.1,1988,-,1379,339.5232935,170.786365
chrII,1827127,1828198,SPBC9B6.08.1,1071,+,744,183.1800801,171.0364893
chrII,262561,263669,SPBC800.06.1,1108,+,771,189.8277442,171.3246789
chrII,2008118,2011955,SPBP23A10.07.1,3837,+,2676,658.8573847,171.7115936
chrI,237022,237885,SPAC806.11.1,863,-,603,148.4645004,172.0330248
chrIII,1650365,1653177,SPCC663.10.1,2812,+,1965,483.8022276,172.0491563
chrII,2788862,2789614,SPBC32F12.03c.1,752,-,529,130.2449763,173.1981067
chrI,2215707,2216376,SPNCRNA.805.1,669,-,472,116.2110185,173.7085479
chrII,4041438,4045476,SPBC215.08c.1,4038,-,2860,704.1599851,174.3833544
chrI,1647198,1649410,SPAC343.05.1,2115,+,1503,370.0533069,174.9661025
chrI,4783006,4784765,SPAC11H11.06.1,1709,+,1220,300.3759377,175.7612275
chrII,4268919,4270761,SPBC16A3.15c.1,1752,+,1251,308.0084411,175.8039047
chrI,3231334,3232976,SPAC6G10.08.1,1642,+,1176,289.5427072,176.3353881
chrII,4153235,4157111,SPBC14F5.03c.1,3876,-,2784,685.4480415,176.84418
chrI,4691804,4693630,SPNCRNA.1017.1,1826,-,1314,323.5196575,177.1739636
chrII,3711418,3713713,SPBC19F5.05c.1,2103,-,1518,373.7464537,177.7206151
chrII,3729705,3731389,SPBC13G1.02.1,1521,+,1100,270.8307635,178.0609885
chrI,1134417,1136038,SPAC56F8.05c.1,1175,-,850,209.2783173,178.1092062
chrIII,1357739,1358712,SPCC338.10c.1,973,+,704,173.3316887,178.1415094
chrI,4772001,4773217,SPAC1782.10c.1,1216,-,880,216.6646108,178.1781339
chrII,884165,884332,SPSNORNA.35.1,167,-,121,29.79138399,178.3915209
chrI,3372748,3375005,SPAC8E11.10.1,2257,-,1638,403.2916279,178.6848152
chrI,4226957,4229989,SPAC1F7.05.1,2716,+,1977,486.756745,179.2182419
chrI,1185836,1189506,SPAC22A12.17c.1,3670,-,2685,661.0732728,180.1289572
chrI,4342229,4344039,SPAC23D3.04c.1,1810,-,1330,327.4590141,180.9165824
chrII,754410,756616,SPBC577.03c.1,2133,-,1576,388.0266212,181.915903
chrII,3070315,3072018,SPBC30D10.13c.1,1703,+,1266,311.7015878,183.0308795
chrII,3338603,3340901,SPBC17D1.06.1,2298,+,1720,423.4808302,184.2823456
chrII,3106241,3108847,SPBC1778.06c.1,2476,-,1854,456.4729414,184.3590232
chrI,482606,485408,SPAC24H6.04.1,2802,-,2102,517.5329681,184.7012734
chrI,2215634,2217134,SPAC18G6.03.1,1146,+,860,211.7404151,184.7647601
chrIII,2294616,2296383,SPCC965.07c.1,1767,-,1329,327.2128043,185.1798553
chrII,3457162,3458912,SPBC2G2.12.1,1750,+,1317,324.2582869,185.2904496
chrIII,1193981,1196023,SPCC550.05.1,1994,+,1502,369.8070971,185.4599283
chrII,1356207,1357927,SPBC27B12.13.1,1720,+,1303,320.8113499,186.5182267
chrI,1129518,1133089,SPAC56F8.03.1,3571,+,2714,668.2133565,187.1221945
chrI,3739075,3743492,SPAP7G5.04c.1,4417,-,3362,827.7572972,187.4026029
chrI,4424647,4427046,SPAC16.02c.1,1781,-,1365,336.0763565,188.7009301
chrI,4722805,4724645,SPAC17D4.01.1,1384,+,1061,261.2285819,188.7489754
chrI,5363987,5366539,SPAC4D7.08c.1,2177,-,1669,410.9241312,188.7570653
chrII,2032841,2034943,SPBP23A10.15c.1,2102,-,1612,396.8901734,188.8154964
chrI,1338364,1339942,SPAC6F12.13c.1,1205,-,926,227.9902609,189.203536
chrI,1263755,1265756,SPAC1420.02c.1,1992,-,1531,376.9471809,189.2305125
chrI,644666,646547,SPAC1D4.04.1,1798,+,1388,341.7391816,190.0662857
chrI,2891048,2892803,SPACUNK4.10.1,1448,-,1118,275.2625396,190.098439
chrIII,1321391,1322217,SPCC1322.15.1,826,+,640,157.5742624,190.7678722
chrI,237073,237848,SPNCRNA.03.1,775,-,601,147.9720808,190.9317172
chrI,5095072,5095925,SPAC1250.05.1,607,-,473,116.4572283,191.8570483
chrII,3760609,3761884,SPBC31F10.06c.1,969,-,758,186.627017,192.5975408
chrII,3346628,3346817,SPBC17D1.17.1,189,-,148,36.43904818,192.7991967
chrIII,1216835,1221449,SPCC550.14.1,4614,+,3625,892.5104707,193.4352992
chrII,3260871,3263087,SPBC25H2.12c.1,2007,+,1579,388.7652505,193.704659
chrIII,473597,475760,SPCC364.06.1,2163,-,1705,419.7876835,194.0765989
chrII,2932911,2934291,SPBC1703.10.1,939,+,743,182.9338703,194.8177532
chrI,2644410,2645335,SPNCRNA.843.1,925,-,734,180.7179822,195.3707916
chrI,3220848,3222193,SPAC6G10.04c.1,1078,-,859,211.4942053,196.1912851
chrII,1819755,1821476,SPBC9B6.04c.1,1670,-,1339,329.6749021,197.410121
chrI,4265148,4265245,SPATRNASER.03.1,97,+,78,19.20436323,197.9831261
chrI,3259563,3262222,SPAC6G9.08.1,2659,+,2140,526.8889399,198.1530425
chrI,4874164,4875051,SPAC4F10.20.1,502,+,406,99.96117272,199.1258421
chrIII,811692,814708,SPCC1393.08.1,3016,+,2445,601.9829244,199.5964603
chrI,1454781,1456870,SPAC3A12.18.1,1973,+,1609,396.1515441,200.7863883
chrI,1811407,1813805,SPAC1002.09c.1,2398,-,1957,481.8325493,200.9310047
chrII,449439,451091,SPBC428.05c.1,1652,-,1358,334.3528881,202.3927894
chrII,1038461,1040613,SPBC337.05c.1,1761,-,1449,356.7579785,202.5882899
chrI,574651,577171,SPAC13A11.02c.1,2520,-,2078,511.6239333,203.0253703
chrIII,262680,264770,SPCC794.07.1,1953,+,1626,400.3371104,204.9857196
chrI,530260,531981,SPAC227.18.1,1721,+,1433,352.8186219,205.0079151
chrII,2902817,2906068,SPBP4H10.15.1,3211,+,2680,659.8422238,205.4943083
chrM,15549,15622,SPMchrITTRNAHchrIS.01.1,73,+,61,15.01879689,205.7369436
chrII,3036103,3037146,SPBC15D4.15.1,957,+,801,197.2140378,206.0752746
chrI,3583127,3584899,SPAC17A2.13c.1,1055,-,884,217.64945,206.3027962
chrI,3635142,3635859,SPNCRNA.923.1,717,-,603,148.4645004,207.0634594
chrII,942897,944922,SPBC646.11.1,1801,+,1518,373.7464537,207.5216289
chrIII,1708233,1710511,SPCC191.02c.1,2278,-,1922,473.2152068,207.732751
chrM,17541,17613,SPMchrITTRNAchrILE.02.1,72,+,61,15.01879689,208.5944012
chrII,3282948,3284010,SPNCRNA.1590.1,1062,-,902,222.0812261,209.1160321
chrIII,2409921,2411871,SPCP1E11.11.1,1950,+,1657,407.9696138,209.2151866
chrI,1916053,1917656,SPAC110.03.1,1010,+,859,211.4942053,209.4002033
chrII,384207,386095,SPBC106.06.1,1888,+,1606,395.4129147,209.4348065
chrII,1990415,1992652,SPBC1A4.08c.1,2129,-,1814,446.62455,209.7813762
chrII,3405574,3408492,SPBC13A2.04c.1,2918,-,2491,613.3085745,210.1811427
chrII,1664540,1665121,SPBC21B10.04c.1,581,+,496,122.1200534,210.1894206
chrI,2433331,2435623,SPAC6B12.12.1,2292,+,1959,482.3249688,210.4384681
chrIII,226335,230546,SPCC548.06c.1,4211,-,3604,887.3400652,210.7195595
chrI,5043385,5044768,SPAC22E12.13c.1,1086,-,930,228.9751001,210.8426336
chrI,4200147,4205612,SPAC694.02.1,5465,+,4681,1152.508004,210.8889302
chrII,2802294,2804487,SPBC32F12.10.1,2193,+,1879,462.628186,210.9567652
chrM,15746,15819,SPMchrITTRNAGLN.01.1,73,+,63,15.51121646,212.4824172
chrII,4164563,4167261,SPBC14F5.06.1,2261,+,1952,480.6015004,212.5614774
chrII,2589003,2590955,SPBC2G5.06c.1,1952,-,1686,415.1096975,212.6586565
chrI,2147099,2150190,SPAC23C11.09.1,3091,+,2677,659.1035945,213.2331267
chrI,2583803,2584233,SPAC823.02.1,392,+,341,83.95753669,214.1773895
chrI,5117469,5119153,SPAC29A4.15.1,1684,-,1465,360.6973351,214.1908165
chrII,887572,888695,SPBC713.11c.1,753,-,663,163.2370875,216.7823207
chrII,2214395,2215817,SPBC14C8.06.1,1375,+,1215,299.1448888,217.5599191
chrI,988075,989866,SPAC821.05.1,1573,+,1396,343.7088599,218.5053146
chrI,2643511,2645254,SPAC4F8.14c.1,1528,+,1357,334.1066783,218.6562031
chrII,2307308,2309574,SPBC12D12.03.1,1936,+,1720,423.4808302,218.7400983
chrI,4445572,4447549,SPAC9E9.06c.1,1919,-,1706,420.0338932,218.8816536
chrI,756478,757153,SPAC4G8.02c.1,400,-,357,87.89689325,219.7422331
chrI,819767,821920,SPAC2G11.07c.1,1856,-,1658,408.2158236,219.9438705
chrI,1675729,1678118,SPAC343.16.1,2389,+,2138,526.3965204,220.3417833
chrII,1572365,1574375,SPNCRNA.1448.1,2010,+,1804,444.1624522,220.9763444
chrI,4732067,4733951,SPAC458.02c.1,1667,-,1498,368.822258,221.249105
chrII,3491818,3496777,SPBPB7E8.01.1,4959,+,4458,1097.603222,221.3355962
chrI,4767041,4767986,SPAC1782.07.1,608,+,547,134.6767524,221.5078165
chrI,3006137,3006845,SPAC31G5.11.1,708,+,638,157.0818428,221.8670097
chrII,1743967,1744798,SPBC1D7.04.1,831,-,754,185.6421779,223.3961226
chrI,4223777,4225824,SPAC1F7.04.1,1716,+,1569,386.3031527,225.1183873
chrII,3662734,3665346,SPBP8B7.16c.1,1817,-,1662,409.2006627,225.2067489
chrI,2993422,2994929,SPAC31G5.04.1,1507,+,1379,339.5232935,225.2974741
chrIII,1435211,1442233,SPCC61.01c.1,6910,-,6366,1567.371491,226.8265545
chrI,3339115,3344445,SPAC26A3.05.1,5234,+,4850,1194.117457,228.1462471
chrII,3721620,3723072,SPBC25D12.04.1,1452,+,1348,331.8907902,228.5749244
chrII,2755391,2759388,SPBC336.08.1,3820,+,3552,874.5371564,228.9364284
chrI,3334941,3338202,SPAC26A3.03c.1,3261,-,3037,747.7391171,229.2974907
chrI,4491951,4496637,SPAC17C9.03.1,4686,-,4388,1080.368537,230.5523979
chrI,2821300,2823619,SPAC3F10.03.1,2319,+,2175,535.5062824,230.9212085
chrII,4236877,4238341,SPBC16G5.13.1,1464,+,1376,338.7846642,231.4102897
chrII,3441057,3441692,SPBC2G2.03c.1,471,-,444,109.3171445,232.0958483
chrII,1080921,1083347,SPBC1734.11.1,2426,+,2295,565.0514566,232.9148626
chrII,976925,979390,SPBP35G2.07.1,2465,+,2339,575.8846872,233.6246195
chrIII,709301,715435,SPCC18B5.01c.1,6134,-,5821,1433.187159,233.646423
chrII,3060446,3061331,SPNCRNA.1578.1,885,-,840,206.8162194,233.6906434
chrIII,1852630,1854572,SPCC1223.07c.1,1884,-,1793,441.4541445,234.3174865
chrII,301753,303734,SPBC1773.10c.1,1981,-,1888,464.8440741,234.6512237
chrIII,1535395,1538011,SPCC584.04.1,2533,+,2416,594.8428406,234.8372841
chrI,4638116,4639647,SPAC30C2.04.1,1531,+,1463,360.2049155,235.2742753
chrI,3102767,3103904,SPAC589.06c.1,995,-,951,234.1455056,235.3221161
chrII,2982426,2983735,SPBC2D10.10c.1,1309,-,1260,310.2243291,236.993376
chrIII,886994,888438,SPCC16A11.10c.1,852,-,821,202.1382335,237.2514478
chrM,6844,7817,SPMchrIT.03.1,973,+,938,230.9447783,237.3533179
chrII,2929484,2931288,SPBC1703.08c.1,1615,-,1557,383.3486353,237.367576
